vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy
1078,01/01/2025 00:07,37.6549112,-121.5231186,15523.0,31.0,43.0,0.293,0.877,235.0,645.0,0.0,0.7,0.84
1004,01/01/2025 00:07,37.36464961,-121.0041319,25129.0,28.0,43.0,0.282,0.745,230.0,780.0,0.0,0.96,0.84
1045,01/01/2025 00:07,37.70403781,-121.7487409,29718.0,38.0,27.0,0.091,0.983,36.0,556.0,0.0,0.99,0.71
1051,01/01/2025 00:07,37.26608401,-121.3640498,18574.0,27.0,21.0,0.113,0.86,109.0,883.0,1.0,0.84,0.89
1096,01/01/2025 00:07,37.80768117,-121.5429114,15281.0,18.0,13.0,0.122,0.867,91.0,827.0,0.0,0.84,0.84
1093,01/01/2025 00:07,37.00011511,-121.2314068,12437.0,43.0,8.0,0.054,0.863,15.0,683.0,0.0,0.88,0.74
1079,01/01/2025 00:07,37.96656511,-121.7515625,16623.0,9.0,34.0,0.114,0.857,231.0,328.0,0.0,0.99,0.77
1035,01/01/2025 00:07,37.43357321,-121.3190788,12730.0,13.0,18.0,0.294,0.982,31.0,386.0,1.0,0.87,0.76
1048,01/01/2025 00:07,37.33399587,-121.8701086,27338.0,49.0,34.0,0.147,0.881,130.0,451.0,0.0,0.72,0.74
1037,01/01/2025 00:07,37.62448237,-121.9848729,15920.0,41.0,35.0,0.286,0.846,148.0,984.0,0.0,0.87,0.83
1087,01/01/2025 00:07,37.87909716,-121.981777,20088.0,12.0,5.0,0.021,0.93,112.0,269.0,0.0,0.83,0.81
1088,01/01/2025 00:07,37.3525713,-121.5073103,29644.0,11.0,31.0,0.012,0.775,49.0,378.0,0.0,0.93,0.81
1026,01/01/2025 00:07,37.07004254,-121.2292674,11169.0,34.0,6.0,0.173,0.758,272.0,777.0,0.0,0.79,0.78
1068,01/01/2025 00:07,37.35383353,-121.4223728,12982.0,16.0,49.0,0.221,0.832,40.0,967.0,1.0,0.98,0.83
1049,01/01/2025 00:07,37.00508667,-121.963677,22193.0,24.0,44.0,0.065,0.705,65.0,451.0,0.0,0.94,0.86
1084,01/01/2025 00:07,37.18504215,-121.4479224,11182.0,33.0,45.0,0.151,0.788,99.0,611.0,0.0,0.8,0.88
1042,01/01/2025 00:07,37.05200756,-121.8867461,18272.0,16.0,14.0,0.262,0.826,257.0,345.0,0.0,0.81,0.77
1098,01/01/2025 00:07,37.38758532,-121.0346015,27542.0,24.0,28.0,0.229,0.874,194.0,442.0,0.0,0.86,0.92
1069,01/01/2025 00:07,37.05974917,-121.6474269,15460.0,26.0,24.0,,0.863,117.0,349.0,1.0,0.73,0.71
1008,01/01/2025 00:07,37.98392608,-121.4965852,27478.0,27.0,46.0,0.1,0.81,167.0,196.0,0.0,0.91,0.93
1090,01/01/2025 00:07,37.78191615,-121.6612612,28773.0,49.0,20.0,0.092,0.803,231.0,482.0,0.0,0.88,0.78
1064,01/01/2025 00:07,37.41953333,-121.5329066,16421.0,30.0,45.0,0.216,0.7,210.0,609.0,1.0,0.8,0.81
1029,01/01/2025 00:07,37.79042203,-121.0415391,29542.0,49.0,42.0,0.29,0.964,162.0,588.0,0.0,0.89,0.87
1014,01/01/2025 00:07,37.4173618,-121.7394733,18283.0,47.0,48.0,0.084,0.769,35.0,907.0,0.0,0.73,0.88
1031,01/01/2025 00:08,37.64708152,-121.2819182,26574.0,32.0,46.0,0.176,0.807,182.0,358.0,0.0,0.99,0.83
1083,01/01/2025 00:08,37.82151612,-121.2447127,27639.0,44.0,47.0,0.297,0.706,210.0,100.0,1.0,0.72,0.98
1003,01/01/2025 00:08,37.68440249,-121.8093899,25805.0,13.0,45.0,0.047,0.987,236.0,318.0,0.0,0.8,0.96
1059,01/01/2025 00:08,37.08451084,-121.2708521,23567.0,9.0,22.0,0.198,0.848,272.0,533.0,0.0,0.99,0.77
1054,01/01/2025 00:08,37.04348557,-121.3520055,16877.0,6.0,39.0,0.1,0.707,121.0,638.0,0.0,0.82,0.88
1033,01/01/2025 00:08,37.56990493,-121.7089578,20412.0,46.0,34.0,0.298,0.775,100.0,399.0,0.0,0.97,0.92
1060,01/01/2025 00:08,37.19642857,-121.4773118,26203.0,32.0,41.0,0.033,0.964,37.0,441.0,0.0,0.75,0.77
1037,01/01/2025 00:08,37.98409303,-121.4100163,27388.0,17.0,9.0,0.135,0.813,246.0,666.0,0.0,0.72,0.71
1083,01/01/2025 00:08,37.0162942,-121.1634459,10463.0,19.0,41.0,0.076,0.907,129.0,814.0,0.0,0.73,0.99
1050,01/01/2025 00:08,37.74852603,-121.8751735,19740.0,18.0,15.0,0.01,0.884,132.0,754.0,0.0,0.99,0.99
1057,01/01/2025 00:08,37.04244338,-121.0280239,19710.0,47.0,8.0,0.289,0.842,255.0,193.0,0.0,0.73,0.8
1091,01/01/2025 00:08,37.61087252,-121.2308426,23251.0,43.0,41.0,0.17,0.95,70.0,309.0,0.0,0.9,0.77
1024,01/01/2025 00:08,37.42004367,-121.4650238,17972.0,18.0,15.0,0.21,0.712,143.0,143.0,0.0,0.83,0.75
1010,01/01/2025 00:08,37.63282321,-121.2237716,11629.0,7.0,16.0,0.186,0.974,220.0,571.0,0.0,0.96,0.91
1007,01/01/2025 00:08,37.76195839,-121.266839,21225.0,14.0,32.0,0.045,0.915,125.0,451.0,0.0,0.79,0.93
1033,01/01/2025 00:08,37.03320042,-121.5398704,22580.0,42.0,30.0,0.051,0.959,38.0,313.0,0.0,0.71,0.83
1026,01/01/2025 00:08,37.52126057,-121.6639486,18538.0,10.0,38.0,0.188,0.705,296.0,296.0,0.0,0.92,0.77
1021,01/01/2025 00:08,37.94233978,-121.0113973,10449.0,24.0,5.0,0.234,0.725,271.0,424.0,0.0,0.88,0.83
1061,01/01/2025 00:08,37.21778324,-121.1156186,18897.0,39.0,10.0,0.183,0.762,171.0,761.0,0.0,0.83,0.85
1071,01/01/2025 00:08,37.07746834,-121.0490791,21137.0,47.0,37.0,0.171,0.878,161.0,980.0,0.0,0.8,0.86
1096,01/01/2025 00:08,37.77096501,-121.9515286,29425.0,24.0,28.0,0.224,0.728,211.0,266.0,0.0,0.97,0.83
1038,01/01/2025 00:08,37.74144179,-121.1847741,29711.0,48.0,38.0,0.073,0.979,289.0,505.0,0.0,0.74,0.7
1072,01/01/2025 00:08,37.3901545,-121.1087724,25514.0,7.0,12.0,0.219,0.925,11.0,490.0,1.0,0.74,0.84
1021,01/01/2025 00:08,37.83024721,-121.5231075,13251.0,8.0,20.0,0.123,0.942,263.0,661.0,0.0,0.7,0.8
1072,01/01/2025 00:08,37.54390109,-121.1090648,29285.0,15.0,20.0,0.202,0.875,96.0,352.0,0.0,0.72,0.87
1030,01/01/2025 00:08,37.4753603,-121.8991217,25731.0,45.0,20.0,0.082,0.889,143.0,824.0,0.0,0.96,0.72
1033,01/01/2025 00:08,37.82185526,-121.9395255,20907.0,35.0,38.0,0.041,0.766,193.0,941.0,0.0,0.94,0.96
1067,01/01/2025 00:08,37.09813992,-121.7084413,14524.0,33.0,24.0,0.009,0.973,262.0,725.0,0.0,0.73,0.96
1077,01/01/2025 00:08,37.22389986,-121.9737575,13547.0,42.0,18.0,0.241,0.895,288.0,751.0,0.0,0.93,0.87
1058,01/01/2025 00:08,37.44413563,-121.3160112,25010.0,24.0,30.0,0.059,0.825,148.0,456.0,0.0,0.89,0.92
1007,01/01/2025 00:08,37.08543308,-121.0730307,18032.0,28.0,6.0,0.109,0.965,194.0,826.0,0.0,0.82,0.83
1052,01/01/2025 00:08,37.99587159,-121.7049432,15256.0,27.0,23.0,0.231,0.959,272.0,816.0,0.0,0.73,0.88
1098,01/01/2025 00:08,37.313531,-121.3403952,15249.0,26.0,6.0,0.135,0.7,185.0,678.0,0.0,0.88,0.89
1085,01/01/2025 00:08,37.94774455,-121.5319514,29668.0,26.0,30.0,0.065,0.977,94.0,705.0,1.0,0.95,0.81
1053,01/01/2025 00:08,37.47445161,-121.7449428,14375.0,45.0,29.0,0.058,0.809,257.0,652.0,0.0,0.83,0.99
1069,01/01/2025 00:08,37.92451856,-121.0814375,17373.0,24.0,23.0,0.122,0.827,88.0,806.0,0.0,0.83,0.88
1096,01/01/2025 00:08,37.43998493,-121.0420875,16880.0,42.0,21.0,0.17,0.726,81.0,485.0,0.0,0.95,1.0
1017,01/01/2025 00:08,37.81472462,-121.8652452,10912.0,45.0,34.0,0.118,0.963,229.0,924.0,0.0,0.76,0.83
1007,01/01/2025 00:08,37.75109861,-121.2330279,21961.0,11.0,16.0,0.271,0.862,101.0,414.0,0.0,0.75,0.71
1006,01/01/2025 00:08,37.94689528,-121.8111832,24521.0,28.0,25.0,0.001,0.972,117.0,288.0,0.0,0.91,0.79
1095,01/01/2025 00:08,37.63745154,-121.5117767,17572.0,48.0,40.0,0.121,0.934,244.0,959.0,0.0,0.9,0.9
1006,01/01/2025 00:08,37.22708504,-121.639016,13404.0,41.0,44.0,0.223,0.969,174.0,344.0,0.0,0.97,0.97
1009,01/01/2025 00:08,37.54190162,-121.7560114,18382.0,29.0,32.0,0.267,0.984,126.0,788.0,0.0,0.8,0.88
1035,01/01/2025 00:08,37.14587472,-121.3241911,19586.0,18.0,37.0,0.108,0.966,228.0,788.0,0.0,0.76,0.84
1061,01/01/2025 00:08,37.33487007,-121.1446038,15931.0,33.0,13.0,0.202,0.763,163.0,988.0,0.0,0.83,0.72
1050,01/01/2025 00:08,37.78918794,-121.2188301,13495.0,7.0,22.0,0.174,0.721,85.0,654.0,0.0,0.82,0.74
1094,01/01/2025 00:08,37.01396793,-121.2777163,13146.0,43.0,28.0,0.06,0.886,200.0,843.0,0.0,,0.72
1030,01/01/2025 00:08,37.62086416,-121.9337429,14324.0,33.0,36.0,0.204,0.747,104.0,962.0,0.0,0.98,0.91
1009,01/01/2025 00:08,37.69298634,-121.9025731,18539.0,20.0,27.0,0.075,0.959,12.0,244.0,0.0,0.83,0.95
1083,01/01/2025 00:08,37.89979086,-121.5351704,17362.0,25.0,16.0,0.235,0.984,99.0,669.0,0.0,0.82,0.75
1034,01/01/2025 00:08,37.75646601,-121.444237,27559.0,26.0,38.0,0.26,0.736,63.0,812.0,0.0,0.83,0.8
1028,01/01/2025 00:08,37.40282251,-121.2766137,17144.0,25.0,30.0,0.144,0.771,207.0,631.0,0.0,0.92,0.84
1093,01/01/2025 00:08,37.765578,-121.6441442,26818.0,26.0,10.0,0.016,0.888,67.0,432.0,0.0,,0.74
1048,01/01/2025 00:08,37.62547875,-121.9770739,17778.0,13.0,9.0,0.221,0.918,157.0,665.0,0.0,0.79,0.82
1030,01/01/2025 00:08,37.58675084,-121.9638986,24589.0,27.0,27.0,0.14,0.854,188.0,223.0,0.0,0.93,0.99
1096,01/01/2025 00:08,37.07374276,-121.1451694,10987.0,13.0,19.0,0.028,0.811,177.0,157.0,0.0,0.97,0.92
1067,01/01/2025 00:08,37.5396824,-121.8714474,16505.0,36.0,36.0,0.099,0.792,178.0,871.0,0.0,0.92,0.75
1097,01/01/2025 00:08,37.86709691,-121.0631062,20105.0,40.0,17.0,0.087,0.9,74.0,702.0,0.0,0.76,0.73
1016,01/01/2025 00:08,37.43685094,-121.667372,15790.0,40.0,45.0,0.218,0.923,278.0,171.0,0.0,0.94,0.83
1097,01/01/2025 00:08,37.70415801,-121.4163469,13008.0,9.0,32.0,0.127,0.787,201.0,547.0,0.0,1.0,1.0
1095,01/01/2025 00:09,37.90373788,-121.8313818,26669.0,30.0,37.0,0.176,0.798,21.0,748.0,0.0,0.91,0.94
1096,01/01/2025 00:09,37.534169,-121.5459625,14039.0,8.0,12.0,0.15,0.838,181.0,824.0,0.0,0.77,0.79
1036,01/01/2025 00:09,37.0881244,-121.1241907,11575.0,28.0,20.0,0.217,0.835,277.0,902.0,1.0,0.7,0.71
1094,01/01/2025 00:09,37.05424915,-121.0158673,18820.0,45.0,43.0,0.215,0.953,291.0,480.0,0.0,0.82,0.82
1089,01/01/2025 00:09,37.79770422,-121.2334572,23019.0,47.0,36.0,0.135,0.831,113.0,255.0,0.0,0.84,0.75
1094,01/01/2025 00:09,37.03270313,-121.2353824,22961.0,18.0,20.0,0.041,0.994,165.0,766.0,0.0,0.97,0.75
1094,01/01/2025 00:09,37.99891748,-121.1146875,12691.0,31.0,49.0,0.122,0.793,226.0,810.0,0.0,0.89,0.75
1027,01/01/2025 00:09,37.12750889,-121.7551068,26382.0,16.0,17.0,0.048,0.908,250.0,277.0,0.0,0.78,0.92
1037,01/01/2025 00:09,37.77513794,-121.2637333,11434.0,22.0,24.0,0.288,0.928,276.0,784.0,0.0,0.91,0.71
1009,01/01/2025 00:09,37.86771662,-121.4416635,29594.0,48.0,23.0,0.285,0.889,108.0,581.0,0.0,0.73,0.87
1071,01/01/2025 00:09,37.30642857,-121.7383177,21125.0,13.0,15.0,0.137,0.81,166.0,369.0,0.0,0.76,0.93
1099,01/01/2025 00:09,37.5416232,-121.9445272,29761.0,6.0,31.0,0.008,0.777,49.0,640.0,0.0,0.92,0.75
1082,01/01/2025 00:09,37.95237546,-121.7991795,26948.0,42.0,20.0,0.112,0.881,186.0,209.0,0.0,0.79,0.97
1027,01/01/2025 00:09,37.9551549,-121.3498099,23970.0,36.0,13.0,0.269,0.898,81.0,415.0,0.0,0.71,0.72
1068,01/01/2025 00:09,37.93011193,-121.4301525,19542.0,17.0,17.0,0.086,0.777,190.0,256.0,0.0,0.85,0.9
1087,01/01/2025 00:09,37.27490669,-121.9307291,15152.0,28.0,23.0,0.187,0.801,120.0,156.0,0.0,0.9,0.75
1006,01/01/2025 00:09,37.05954333,-121.4376882,18781.0,6.0,34.0,0.055,0.959,63.0,345.0,0.0,0.94,0.94
1083,01/01/2025 00:09,37.10279002,-121.6093507,12940.0,42.0,46.0,0.248,0.943,147.0,988.0,0.0,0.79,0.87
1001,01/01/2025 00:09,37.14187665,-121.9850683,21084.0,23.0,43.0,0.268,0.755,242.0,928.0,0.0,0.83,0.88
1056,01/01/2025 00:09,37.67167816,-121.0905079,21898.0,22.0,21.0,0.185,0.98,88.0,312.0,0.0,0.87,0.8
1009,01/01/2025 00:09,37.80243731,-121.7416239,25926.0,48.0,34.0,0.187,0.888,217.0,799.0,0.0,0.72,0.78
1081,01/01/2025 00:09,37.05032572,-121.4466046,29976.0,6.0,33.0,0.114,0.849,41.0,212.0,0.0,0.76,0.84
1097,01/01/2025 00:09,37.8904053,-121.4108557,20429.0,30.0,46.0,0.212,0.76,241.0,421.0,0.0,0.81,0.93
1013,01/01/2025 00:09,37.7473037,-121.501191,19186.0,28.0,6.0,0.144,0.919,188.0,150.0,0.0,0.78,0.75
1073,01/01/2025 00:09,37.53028578,-121.760418,19074.0,31.0,7.0,0.224,0.976,183.0,621.0,0.0,0.84,0.94
1031,01/01/2025 00:09,37.98996032,-121.5926335,22633.0,33.0,24.0,0.291,0.719,44.0,955.0,0.0,0.9,0.84
1052,01/01/2025 00:09,37.26518615,-121.709669,19626.0,12.0,5.0,0.247,0.856,97.0,702.0,0.0,0.86,0.84
1002,01/01/2025 00:09,37.21800783,-121.5664437,29314.0,35.0,9.0,0.155,0.963,124.0,150.0,0.0,0.93,0.7
1047,01/01/2025 00:09,37.33480286,-121.9173395,25670.0,38.0,37.0,0.294,0.986,113.0,342.0,0.0,0.89,0.74
1007,01/01/2025 00:09,37.52652073,-121.8340519,28758.0,18.0,43.0,0.182,0.722,199.0,451.0,0.0,0.79,0.83
1008,01/01/2025 00:09,37.38683723,-121.8624832,25795.0,8.0,27.0,0.019,0.937,173.0,592.0,0.0,0.74,0.99
1074,01/01/2025 00:09,37.8295011,-121.4049983,19528.0,47.0,22.0,0.219,0.784,85.0,787.0,0.0,0.89,0.78
1015,01/01/2025 00:09,37.89449043,-121.3441044,14449.0,33.0,8.0,0.246,0.862,197.0,156.0,0.0,0.76,0.7
1097,01/01/2025 00:09,37.96666767,-121.086044,10695.0,43.0,45.0,0.04,0.935,89.0,535.0,0.0,0.8,0.83
1087,01/01/2025 00:09,37.81825115,-121.7378378,25040.0,37.0,37.0,0.204,0.864,120.0,335.0,0.0,0.94,0.7
1030,01/01/2025 00:09,37.60811245,-121.6065112,17537.0,25.0,30.0,0.276,0.733,29.0,839.0,1.0,0.77,0.8
1004,01/01/2025 00:09,37.6136152,-121.3775691,21207.0,45.0,26.0,0.075,0.877,185.0,412.0,0.0,0.86,0.81
1096,01/01/2025 00:09,37.18649143,-121.0282441,22543.0,5.0,,0.176,0.735,237.0,952.0,0.0,0.73,0.7
1093,01/01/2025 00:09,37.26321226,-121.6084829,15164.0,31.0,30.0,0.082,0.804,192.0,953.0,0.0,0.82,0.93
1093,01/01/2025 00:09,37.99725945,-121.7103842,27378.0,6.0,5.0,0.232,0.867,105.0,826.0,0.0,0.99,0.97
1078,01/01/2025 00:09,37.26129839,-121.6122054,24463.0,47.0,10.0,0.174,0.997,276.0,985.0,0.0,0.99,1.0
1038,01/01/2025 00:09,37.46687354,-121.6907009,17538.0,14.0,21.0,0.128,0.918,186.0,111.0,0.0,0.98,0.85
1015,01/01/2025 00:09,37.38531007,-121.9149109,27730.0,14.0,35.0,0.009,0.791,21.0,560.0,0.0,0.88,0.79
1089,01/01/2025 00:09,37.68825845,-121.6540153,10843.0,34.0,8.0,0.283,0.963,183.0,901.0,1.0,0.79,0.92
1063,01/01/2025 00:09,37.33549667,-121.4146751,27059.0,5.0,14.0,0.149,0.768,40.0,572.0,0.0,0.81,0.92
1075,01/01/2025 00:09,37.68294996,-121.8172071,23320.0,35.0,43.0,0.241,0.815,103.0,549.0,0.0,0.76,0.81
1082,01/01/2025 00:09,37.96080196,-121.1663374,26546.0,39.0,38.0,0.118,0.894,292.0,524.0,0.0,0.73,0.87
1046,01/01/2025 00:09,37.25238667,-121.2646391,15058.0,33.0,26.0,0.255,0.823,162.0,608.0,0.0,0.75,0.95
1058,01/01/2025 00:09,37.3706771,-121.4414144,25064.0,17.0,26.0,0.048,0.919,44.0,793.0,0.0,0.84,0.76
1098,01/01/2025 00:09,37.34217513,-121.2625056,17219.0,13.0,11.0,0.069,0.895,189.0,888.0,0.0,0.71,0.71
1019,01/01/2025 00:09,37.30035728,-121.6833342,24436.0,44.0,43.0,0.1,0.9,48.0,987.0,0.0,0.98,0.86
1020,01/01/2025 00:09,37.27028487,-121.7998652,12671.0,47.0,41.0,0.027,0.826,200.0,450.0,0.0,0.87,0.9
1052,01/01/2025 00:09,37.63004268,-121.1577263,10858.0,45.0,19.0,0.133,0.717,156.0,501.0,0.0,0.75,0.87
1078,01/01/2025 00:09,37.5481099,-121.1812064,20041.0,15.0,23.0,0.146,0.962,116.0,561.0,0.0,0.82,0.88
1053,01/01/2025 00:09,37.50866666,-121.2640462,12514.0,28.0,14.0,0.034,0.722,155.0,964.0,0.0,0.81,0.82
1048,01/01/2025 00:09,37.80058748,-121.7436915,26954.0,29.0,41.0,0.128,0.839,127.0,401.0,0.0,0.95,0.9
1015,01/01/2025 00:09,37.14653022,-121.6563422,21367.0,17.0,41.0,0.059,0.791,217.0,874.0,0.0,0.74,0.71
1015,01/01/2025 00:09,37.16972534,-121.6194251,19185.0,18.0,8.0,0.263,0.789,88.0,887.0,0.0,0.83,0.75
1022,01/01/2025 00:09,37.51306107,-121.8157633,19359.0,45.0,45.0,0.153,0.768,294.0,999.0,0.0,0.91,0.83
1067,01/01/2025 00:09,37.35372715,-121.2399621,14345.0,7.0,29.0,0.286,0.781,282.0,110.0,0.0,0.81,0.98
1092,01/01/2025 00:10,37.1737889,-121.8153035,10387.0,10.0,32.0,0.102,0.987,24.0,873.0,0.0,0.81,0.89
1036,01/01/2025 00:10,37.69063266,-121.7782493,20990.0,17.0,48.0,0.102,0.992,177.0,458.0,0.0,0.8,0.81
1023,01/01/2025 00:10,37.49607504,-121.951826,13366.0,5.0,22.0,0.102,0.871,84.0,341.0,0.0,0.93,0.84
1060,01/01/2025 00:10,37.20223823,-121.3366507,18238.0,33.0,39.0,0.08,0.857,268.0,746.0,0.0,0.74,0.95
1007,01/01/2025 00:10,37.26440529,-121.0710014,25833.0,18.0,23.0,0.235,0.715,175.0,144.0,0.0,0.96,0.86
1068,01/01/2025 00:10,37.72305266,-121.5162355,23231.0,16.0,46.0,0.085,0.941,134.0,129.0,0.0,0.72,0.71
1028,01/01/2025 00:10,37.32747322,-121.1022037,22860.0,30.0,24.0,0.086,0.751,255.0,461.0,0.0,0.8,0.83
1009,01/01/2025 00:10,37.20451849,-121.159,24453.0,27.0,43.0,0.014,0.743,185.0,639.0,0.0,0.82,0.82
1055,01/01/2025 00:10,37.96560106,-121.2052984,26864.0,7.0,37.0,0.29,0.827,66.0,457.0,0.0,0.82,0.97
1072,01/01/2025 00:10,37.08804469,-121.8323597,19223.0,18.0,5.0,0.266,0.804,213.0,838.0,0.0,0.76,0.79
1021,01/01/2025 00:10,37.14691403,-121.6226805,22069.0,38.0,5.0,0.088,0.729,186.0,667.0,0.0,0.88,0.72
1009,01/01/2025 00:10,37.71727855,-121.3361609,27513.0,27.0,45.0,0.156,0.744,232.0,228.0,0.0,0.84,0.81
1083,01/01/2025 00:10,37.42571128,-121.6556436,28388.0,14.0,49.0,0.145,0.998,281.0,443.0,0.0,0.87,0.71
1019,01/01/2025 00:10,37.7529313,-121.2891088,20807.0,8.0,23.0,0.026,0.92,270.0,415.0,0.0,0.88,0.95
1050,01/01/2025 00:10,37.55277807,-121.7127092,21820.0,43.0,13.0,0.159,0.88,218.0,531.0,0.0,0.76,0.88
1090,01/01/2025 00:10,37.04021549,-121.6073844,10531.0,14.0,18.0,0.034,0.791,72.0,127.0,0.0,0.98,0.84
1009,01/01/2025 00:10,37.68414794,-121.2684886,22222.0,28.0,7.0,0.13,0.829,250.0,282.0,0.0,0.95,0.81
1082,01/01/2025 00:10,37.80576336,-121.8821158,16326.0,38.0,34.0,0.026,0.888,65.0,709.0,0.0,0.95,0.83
1040,01/01/2025 00:10,37.55267487,-121.2132189,15025.0,28.0,45.0,0.177,0.935,241.0,436.0,0.0,0.86,0.94
1093,01/01/2025 00:10,37.30755929,-121.2874273,20090.0,29.0,5.0,0.015,0.984,198.0,187.0,0.0,0.95,0.75
1079,01/01/2025 00:10,37.01552185,-121.5503715,19928.0,19.0,9.0,0.189,0.737,277.0,898.0,0.0,0.89,0.72
1039,01/01/2025 00:10,37.90668242,-121.5624746,17210.0,16.0,27.0,0.212,0.757,147.0,542.0,0.0,0.84,0.87
1075,01/01/2025 00:10,37.70697973,-121.0933357,25756.0,5.0,10.0,0.171,0.87,181.0,640.0,1.0,0.93,0.96
1004,01/01/2025 00:10,37.04479688,-121.2837273,29457.0,46.0,24.0,0.141,0.982,229.0,895.0,0.0,0.88,0.87
1042,01/01/2025 00:10,37.84059182,-121.3798344,19427.0,13.0,46.0,0.018,0.836,224.0,945.0,0.0,0.7,0.94
1066,01/01/2025 00:10,37.05306115,-121.1358218,12140.0,18.0,12.0,0.003,0.89,285.0,525.0,0.0,1.0,0.97
1023,01/01/2025 00:10,37.71147612,-121.6683873,14217.0,45.0,35.0,0.103,0.788,260.0,803.0,0.0,0.83,0.72
1089,01/01/2025 00:10,37.69406719,-121.7133004,27108.0,35.0,19.0,0.231,0.944,123.0,991.0,0.0,0.87,0.88
1030,01/01/2025 00:10,37.91614811,-121.7901898,26777.0,28.0,30.0,0.194,0.882,224.0,765.0,0.0,0.82,0.95
1058,01/01/2025 00:10,37.16542969,-121.4797678,27847.0,14.0,37.0,0.038,0.815,126.0,588.0,0.0,0.73,0.89
1066,01/01/2025 00:10,37.56727125,-121.0119038,25615.0,46.0,43.0,0.206,0.863,292.0,995.0,0.0,0.95,0.88
1062,01/01/2025 00:10,37.54470387,-121.0715421,20164.0,47.0,36.0,0.172,0.908,214.0,335.0,0.0,0.9,0.94
1000,01/01/2025 00:10,37.03497922,-121.5446952,28681.0,22.0,5.0,0.05,0.764,98.0,110.0,0.0,0.95,0.91
1074,01/01/2025 00:10,37.63830777,-121.8886609,23928.0,7.0,9.0,0.227,0.802,227.0,755.0,0.0,0.85,
1068,01/01/2025 00:10,37.25402935,-121.1254086,29257.0,16.0,26.0,0.249,0.775,84.0,519.0,0.0,0.94,0.71
1070,01/01/2025 00:10,37.33249157,-121.0773965,29685.0,39.0,35.0,0.07,0.988,82.0,384.0,0.0,0.94,0.88
1032,01/01/2025 00:10,,-121.8286337,22756.0,48.0,46.0,0.191,0.713,234.0,446.0,0.0,0.8,0.76
1076,01/01/2025 00:10,37.05592319,-121.1165419,14560.0,27.0,9.0,0.113,0.717,188.0,,0.0,0.7,0.78
1062,01/01/2025 00:10,37.16662813,-121.5537193,12155.0,26.0,12.0,0.018,0.807,89.0,707.0,0.0,0.96,0.9
1041,01/01/2025 00:10,37.20730805,-121.9883362,20296.0,15.0,10.0,0.258,0.861,250.0,510.0,0.0,0.76,0.84
1030,01/01/2025 00:10,37.57732557,-121.0568746,12179.0,27.0,14.0,0.246,0.799,221.0,366.0,0.0,0.96,0.92
1051,01/01/2025 00:10,37.13495628,-121.9571969,27485.0,16.0,44.0,0.095,0.957,170.0,784.0,0.0,0.89,0.82
1049,01/01/2025 00:10,37.9207139,-121.9653918,26223.0,33.0,42.0,0.159,0.751,86.0,299.0,1.0,0.89,0.96
1012,01/01/2025 00:10,37.23178658,-121.036522,15537.0,29.0,45.0,0.154,0.809,44.0,788.0,0.0,0.77,0.83
1064,01/01/2025 00:10,37.65174466,-121.7854134,10995.0,28.0,20.0,0.053,0.846,77.0,920.0,0.0,0.82,0.85
1037,01/01/2025 00:10,37.15758143,-121.4443696,19377.0,8.0,32.0,0.044,0.761,72.0,462.0,0.0,0.79,0.74
1038,01/01/2025 00:10,37.7951327,-121.0573003,25301.0,41.0,5.0,0.253,0.787,103.0,423.0,0.0,0.76,0.85
1096,01/01/2025 00:10,37.07151272,-121.0599906,28215.0,33.0,22.0,0.26,0.984,140.0,535.0,0.0,0.92,0.77
1041,01/01/2025 00:10,37.73759332,-121.8258844,16690.0,7.0,43.0,0.218,0.856,100.0,220.0,0.0,0.73,0.93
1098,01/01/2025 00:10,37.39316544,-121.4864542,26910.0,35.0,48.0,0.022,0.961,175.0,303.0,0.0,0.85,0.91
1038,01/01/2025 00:10,,-121.9930465,21058.0,29.0,46.0,0.273,0.781,271.0,771.0,0.0,0.86,0.7
1041,01/01/2025 00:10,37.36631918,-121.909617,27427.0,41.0,43.0,0.294,0.884,17.0,286.0,0.0,0.99,0.85
1072,01/01/2025 00:10,37.40204745,-121.0518515,24811.0,27.0,41.0,0.233,0.929,97.0,815.0,0.0,0.96,0.71
1069,01/01/2025 00:10,37.00532521,-121.5848391,26164.0,26.0,15.0,0.106,0.826,164.0,854.0,0.0,0.85,0.87
1072,01/01/2025 00:10,37.02614935,-121.8498099,15157.0,33.0,7.0,0.122,0.887,278.0,803.0,0.0,0.95,0.97
1090,01/01/2025 00:10,37.79393623,-121.3685952,19876.0,40.0,33.0,0.261,0.959,221.0,923.0,0.0,0.94,0.96
1041,01/01/2025 00:10,37.21348502,-121.82667,11239.0,17.0,8.0,0.084,0.742,142.0,827.0,0.0,0.71,0.77
1028,01/01/2025 00:10,37.60729737,-121.0198579,20249.0,7.0,35.0,0.043,0.806,67.0,183.0,0.0,0.98,0.74
1067,01/01/2025 00:10,37.65332542,-121.3291508,10099.0,26.0,15.0,0.247,0.947,165.0,405.0,0.0,0.91,0.94
1024,01/01/2025 00:10,37.69798119,-121.6313223,29157.0,40.0,34.0,0.058,0.769,46.0,333.0,0.0,0.9,0.86
1015,01/01/2025 00:11,37.5973417,-121.6188495,20153.0,14.0,19.0,0.272,0.867,230.0,106.0,0.0,0.91,0.83
